current_image,is_repeat,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_up.started,set_up.stopped,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,trial.stopped,press_if_repeat.keys,block.started,block.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.05444005899880722,0.06237234299987904,0.06237234299987904,3.8234718769999745,5,3.757217091999337,None,,,,,,,,,,,,,,,,,,,,1,001,2024-03-13_09h49.45.467,replicate_nsd,2023.2.3,60.40413945236791,2024-03-13 09h50.45.897449 -0400,
,,,,,,,,,,,,,,,3.823490229999152,3.8235317319995374,3.8235376849988825,3.839854366000509,3.839854366000509,4.826133868000397,space,0.9677910310001607,None,,,,,,,,,,,1,001,2024-03-13_09h49.45.467,replicate_nsd,2023.2.3,60.40413945236791,2024-03-13 09h50.45.897449 -0400,
face_triangles/17_28.jpg,0,0,0,0,0,4.850816496000334,,,,,,,,,,,,,,,,,,4.832826284999101,4.850816496000334,5.839661975000126,5.839661975000126,8.841547488000288,8.841547488000288,8.841599891999067,None,8.841795938998985,8.841820112998903,1,001,2024-03-13_09h49.45.467,replicate_nsd,2023.2.3,60.40413945236791,2024-03-13 09h50.45.897449 -0400,
,,,,,,8.856375700999706,,,,,,,,,,,,,,,,,,8.841965559000528,8.856375700999706,9.839684335998754,9.839684335998754,,,,,,,,,,,,,,
