current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_up.started,set_up.stopped,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,key_resp_3.started,polygon_2.started,blank_trial.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,block.started,text_2.started,text_2.stopped,block.stopped,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,key_resp_3.stopped,polygon_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/14_28 copy 3.jpg,0,59,0,0,0,0,59,59,59,812.3902875380008,,,,,,,,,,,,,,,,,,812.3852087580017,816.3744071040019,None,816.3745514530019,,,816.3745806180013,None,,,816.3746628640001,816.3789493010008,821.3702226220012,821.3633066170005,812.3902875380008,813.3850761260001,813.3850761260001,816.3742185369993,816.3742185369993,816.3789493010008,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,60,1,0,0,0,60,60,60,821.3702226220012,,,,,,,,,,,,,,,,,,821.3636202730013,821.3659087330016,None,821.3660623649994,821.3702226220012,821.3702226220012,825.3491966539987,None,,,825.3494067060019,825.3541763510002,830.346092718999,830.3380628650011,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/15_40 copy 5.jpg,0,61,0,0,0,0,61,61,61,830.346092718999,,,,,,,,,,,,,,,,,,830.3383758650016,834.3298034559994,None,834.3299063400009,,,834.329930251999,None,,,834.3299995630005,834.3335741129995,839.3291214109995,839.320261072,830.346092718999,831.3369991420004,831.3369991420004,834.326028118001,834.326028118001,834.3335741129995,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/5_12 copy 3.jpg,0,62,0,0,0,0,62,62,62,839.3291214109995,,,,,,,,,,,,,,,,,,839.320578324001,843.3160706750023,None,843.3162428979995,,,843.3162787910005,None,,,843.3163813239989,843.3210331070004,848.3190658240019,848.3082024060022,839.3291214109995,840.3210897270001,840.3210897270001,843.311818438,843.311818438,843.3210331070004,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair08 copy 6.jpg,0,63,0,0,0,0,63,63,63,848.3190658240019,,,,,,,,,,,,,,,,,,848.3085874429999,852.3022604100006,None,852.3024331170018,,,852.302469737002,None,,,852.3025724370018,852.3071007309991,857.2999040089999,857.2905138349997,848.3190658240019,849.3065518289986,849.3065518289986,852.2978260950003,852.2978260950003,852.3071007309991,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair09.jpg,0,64,0,0,0,0,64,64,64,857.2999040089999,,,,,,,,,,,,,,,,,,857.2908334940003,861.2861785890018,None,861.2863505409987,,,861.2863869130015,None,,,861.2864892750003,861.2910553799993,866.284172120002,866.2750136110008,857.2999040089999,858.2920865310007,858.2920865310007,861.2820278770014,861.2820278770014,861.2910553799993,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair05 copy 7.jpg,0,65,0,0,0,0,65,65,65,866.284172120002,,,,,,,,,,,,,,,,,,866.2753291789995,870.2693565469999,None,870.2695616400015,,,870.2696068789992,None,,,870.2697352579999,870.2748882910018,875.2683075770001,875.2589645570006,866.284172120002,867.2751318769988,867.2751318769988,870.2648757230018,870.2648757230018,870.2748882910018,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/10_0 copy 3.jpg,0,66,0,0,0,0,66,66,66,875.2683075770001,,,,,,,,,,,,,,,,,,875.25934375,879.2548165650005,None,879.2549871750016,,,879.255022657002,None,,,879.2551251160003,879.2597891309997,884.2540503759992,884.2450648769991,875.2683075770001,876.2589898730002,876.2589898730002,879.2461138020008,879.2461138020008,879.2597891309997,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/14_28 copy 6.jpg,0,67,0,0,0,0,67,67,67,884.2540503759992,,,,,,,,,,,,,,,,,,884.2453795450019,888.2410939789988,None,888.2412635500004,,,888.2412988540018,None,,,888.2414004099992,888.2460442560005,893.2402166569991,893.2312116419998,884.2540503759992,885.245078068001,885.245078068001,888.2363549869988,888.2363549869988,888.2460442560005,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/16_12 copy 2.jpg,0,68,0,0,0,0,68,68,68,893.2402166569991,,,,,,,,,,,,,,,,,,893.2315287870006,897.2251653359999,None,897.2253360760005,,,897.225371515,None,,,897.2254744220008,897.2301428850005,902.225021749,902.2153521969994,893.2402166569991,894.2310526360016,894.2310526360016,897.2209903920011,897.2209903920011,897.2301428850005,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/9_0 copy 7.jpg,0,69,0,0,0,0,69,69,69,902.225021749,,,,,,,,,,,,,,,,,,902.2157366259999,906.2081700050003,None,906.2083412069987,,,906.2083769519995,None,,,906.208479830002,906.213101567002,911.2060164130016,911.1984839760007,902.225021749,903.2140129219988,903.2140129219988,906.2040551669998,906.2040551669998,906.213101567002,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/21_0 copy 6.jpg,0,70,0,0,0,0,70,70,70,911.2060164130016,,,,,,,,,,,,,,,,,,911.1987477520015,915.1910966319992,None,915.1912694120001,,,915.191304385,None,,,915.1914063350014,915.1959969480013,920.1860675440003,920.1793210989999,911.2060164130016,912.1977973700014,912.1977973700014,915.186333935002,915.186333935002,915.1959969480013,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,71,1,0,0,0,71,71,71,920.1860675440003,,,,,,,,,,,,,,,,,,920.1796147669993,920.1817141530009,None,920.1818375309995,920.1860675440003,920.1860675440003,924.1671958879997,None,,,924.1673710249997,924.1718407590015,929.1643503759988,929.1564193220001,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,72,1,0,0,0,72,72,72,929.1643503759988,,,,,,,,,,,,,,,,,,929.1569931939994,929.1597433829993,None,929.1599730490016,929.1643503759988,929.1643503759988,933.1458105909987,None,,,933.1459860089999,933.1504113750016,938.1424023130021,938.1350741700007,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,73,1,0,0,0,73,73,73,938.1424023130021,,,,,,,,,,,,,,,,,,938.1353903769996,938.1379711480004,None,938.1381584779992,938.1424023130021,938.1424023130021,942.1231751189989,None,,,942.1233495220004,942.1280231980018,947.1211866140002,947.1141549410022,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,74,1,1,0,0,74,74,74,947.1211866140002,,,,,,,,,,,,,,,,,,947.1144694870018,947.1166264710009,None,947.116784697002,947.1211866140002,947.1211866140002,951.1032384499995,None,,,951.1034135180016,,,951.1034507330005,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,0,1,0,1,0,75,75,75,951.1101330349993,,,,,,,,,,,,,,,,,,951.1036982170008,951.1059762530022,None,951.106129636999,951.1101330349993,951.1101330349993,955.0924034189993,None,,,955.0925782510021,955.0972988940011,960.0905679269999,960.0830899050015,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,1,1,0,1,0,76,76,76,960.0905679269999,,,,,,,,,,,,,,,,,,960.0834068730001,960.086015961002,None,960.0862017830004,960.0905679269999,960.0905679269999,964.070374531002,None,,,964.0705506170016,964.0751878590017,969.0674178570007,969.0597221159987,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,2,1,0,1,0,77,77,77,969.0674178570007,,,,,,,,,,,,,,,,,,969.0601106870017,969.0628744109999,None,969.0630575089999,969.0674178570007,969.0674178570007,973.049486210999,None,,,973.0496616919991,973.0542601220004,978.049357893,978.0383771560009,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair14.jpg,0,3,0,0,1,0,78,78,78,978.049357893,,,,,,,,,,,,,,,,,,978.0386942940022,982.032354990999,None,982.0325608769999,,,982.032606544999,None,,,982.0327345289988,982.0373315559991,987.0332014740015,987.024298837001,978.049357893,979.0402779860015,979.0402779860015,982.0275952400007,982.0275952400007,982.0373315559991,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/10_28 copy 7.jpg,0,4,0,0,1,0,79,79,79,987.0332014740015,,,,,,,,,,,,,,,,,,987.0246135109992,991.0174443350006,None,991.0176159170005,,,991.017650963,None,,,991.0177529270004,991.0222221350014,996.0172666420003,996.0090391480007,987.0332014740015,988.0222114520002,988.0222114520002,991.009400449002,991.009400449002,991.0222221350014,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/11_40 copy 6.jpg,0,5,0,0,1,0,80,80,80,996.0172666420003,,,,,,,,,,,,,,,,,,996.0093659810009,1000.000870844,None,1000.0010192859991,,,1000.001054332999,None,,,1000.0011620959995,1000.0053560870001,1004.9991988559996,1004.990676657002,996.0172666420003,997.0055236469998,997.0055236469998,999.9934019430002,999.9934019430002,1000.0053560870001,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/23_40 copy 6.jpg,0,6,0,0,1,0,81,81,81,1004.9991988559996,,,,,,,,,,,,,,,,,,1004.990989236001,1008.9826151039997,None,1008.9827857070013,,,1008.9828213729998,None,,,1008.9829215659993,1008.9873330350019,1013.9816855860008,1013.9733256250001,1004.9991988559996,1005.9908912399987,1005.9908912399987,1008.9823921620009,1008.9823921620009,1008.9873330350019,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/11_28 copy 4.jpg,0,7,0,0,1,0,82,82,82,1013.9816855860008,,,,,,,,,,,,,,,,,,1013.973662802,1017.9655435150016,None,1017.9657510549987,,,1017.9657954169998,None,,,1017.9659281640015,1017.9710833620011,1022.9645890310021,1022.956007347002,1013.9816855860008,1014.9722161480022,1014.9722161480022,1017.9605568610023,1017.9605568610023,1017.9710833620011,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/15_12 copy 6.jpg,0,8,0,0,1,0,83,83,83,1022.9645890310021,,,,,,,,,,,,,,,,,,1022.9563192899986,1026.9501354000022,None,1026.9503056649992,,,1026.9503407180018,None,,,1026.9504415519987,1026.9550988779993,1031.9483518839988,1031.9394712649992,1022.9645890310021,1023.9549876560013,1023.9549876560013,1026.9454560340018,1026.9454560340018,1026.9550988779993,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/12_28 copy 4.jpg,0,9,0,0,1,0,84,84,84,1031.9483518839988,,,,,,,,,,,,,,,,,,1031.9397851850008,1035.933371269999,None,1035.933543733001,,,1035.9335793749997,None,,,1035.9336809769993,1035.9382510140022,1040.9326623000015,1040.9254644720022,1031.9483518839988,1032.939269573999,1032.939269573999,1035.9291411740014,1035.9291411740014,1035.9382510140022,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,10,1,0,1,0,85,85,85,1040.9326623000015,,,,,,,,,,,,,,,,,,1040.9257813629993,1040.9282524660011,None,1040.9284384700004,1040.9326623000015,1040.9326623000015,1044.9114461280005,None,,,1044.9116203500016,1044.9162134860017,1049.9114298700006,1049.9025632289995,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/21_40 copy 5.jpg,0,11,0,0,1,0,86,86,86,1049.9114298700006,,,,,,,,,,,,,,,,,,1049.9028800910019,1053.8948509250004,None,1053.8950217050005,,,1053.895058293001,None,,,1053.895161602999,1053.8995322090013,1058.892360386002,1058.8832862060008,1049.9114298700006,1050.9028530940013,1050.9028530940013,1053.8906520090022,1053.8906520090022,1053.8995322090013,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/6_40 copy 6.jpg,0,12,0,0,1,0,87,87,87,1058.892360386002,,,,,,,,,,,,,,,,,,1058.883602869002,1062.8782481509988,None,1062.8784210090016,,,1062.8784568289993,None,,,1062.8785580069998,1062.8829576630014,1067.877995922001,1067.8690909710022,1058.892360386002,1059.886298966001,1059.886298966001,1062.8741123159998,1062.8741123159998,1062.8829576630014,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/20_28 copy 4.jpg,0,13,0,0,1,0,88,88,88,1067.877995922001,,,,,,,,,,,,,,,,,,1067.8693788679993,1071.8636252329998,None,1071.8637957600004,,,1071.8638316549986,None,,,1071.863933716002,1071.8683815990007,1076.8637071049998,1076.8554484609995,1067.877995922001,1068.8704331459994,1068.8704331459994,1071.8594355560017,1071.8594355560017,1071.8683815990007,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/14_12 copy 6.jpg,0,14,0,0,1,0,89,89,89,1076.8637071049998,,,,,,,,,,,,,,,,,,1076.8557661359991,1080.8473381969998,None,1080.8475455000007,,,1080.8475896029995,None,,,1080.8477168770005,1080.8524641660006,1085.8473584380008,1085.8392963840015,1076.8637071049998,1077.8523407409994,1077.8523407409994,1080.843082159001,1080.843082159001,1080.8524641660006,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/19_12 copy 3.jpg,0,15,0,0,1,0,90,90,90,1085.8473584380008,,,,,,,,,,,,,,,,,,1085.8396101159997,1089.832411165,None,1089.8326178880016,,,1089.832661921002,None,,,1089.832789166001,1089.8374666980017,1094.8312222200002,1094.8224023869989,1085.8473584380008,1086.8375442979996,1086.8375442979996,1089.827651554002,1089.827651554002,1089.8374666980017,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/20_12 copy 5.jpg,0,16,0,0,1,0,91,91,91,1094.8312222200002,,,,,,,,,,,,,,,,,,1094.822719439002,1098.816756141001,None,1098.8169285100012,,,1098.816964253001,None,,,1098.8170665399994,1098.8214878559993,1103.8154107369992,1103.8065110120006,1094.8312222200002,1095.8235825890006,1095.8235825890006,1098.8123026350004,1098.8123026350004,1098.8214878559993,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/10_28 copy 5.jpg,0,17,0,0,1,0,92,92,92,1103.8154107369992,,,,,,,,,,,,,,,,,,1103.8068258890016,1107.8148799110022,None,1107.8150856989996,,,1107.815130343999,None,,,1107.8152574100022,1107.8201999910016,1112.8118167680004,1112.8048080340013,1103.8154107369992,1104.8307120009995,1104.8307120009995,1107.8201999910016,1107.8201999910016,1107.802450209001,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair12 copy 5.jpg,0,18,0,0,1,0,93,93,93,1112.8118167680004,,,,,,,,,,,,,,,,,,1112.8050179099992,1116.7975104420002,None,1116.7977167130011,,,1116.7977613370022,None,,,1116.797888715002,1116.8025854360021,1121.7977192450016,1121.7885172450005,1112.8118167680004,1113.8047288160014,1113.8047288160014,1116.7929684800001,1116.7929684800001,1116.8025854360021,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/5_0 copy 3.jpg,0,19,0,0,1,0,94,94,94,1121.7977192450016,,,,,,,,,,,,,,,,,,1121.7888474809988,1125.7822908830021,None,1125.7824424409991,,,1125.7824760690019,None,,,1125.7827930310013,1125.7870467540015,1130.7775392080002,1130.7703507020015,1121.7977192450016,1122.786515377,1122.786515377,1125.7744966909995,1125.7744966909995,1125.7870467540015,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,20,1,0,1,0,95,95,95,1130.7775392080002,,,,,,,,,,,,,,,,,,1130.770668355999,1130.7730438899998,None,1130.7732013070017,1130.7775392080002,1130.7775392080002,1134.7571268770007,None,,,1134.757278377001,1134.7614259210022,1139.751273228001,1139.7444577200004,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/15_40 copy 5.jpg,0,21,0,0,1,0,96,96,96,1139.751273228001,,,,,,,,,,,,,,,,,,1139.7447743699995,1143.7365600070007,None,1143.7367307470013,,,1143.7367672399996,None,,,1143.736869010001,1143.7414372450003,1148.7363873620016,1148.7271657240017,1139.751273228001,1140.7461673510006,1140.7461673510006,1143.7363372030013,1143.7363372030013,1143.7414372450003,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/10_0.jpg,0,22,0,0,1,0,97,97,97,1148.7363873620016,,,,,,,,,,,,,,,,,,1148.7277410970019,1152.7208443410018,None,1152.7210152770022,,,1152.7210514229992,None,,,1152.721153726001,1152.7254776369991,1157.7175143269997,1157.7093757990006,1148.7363873620016,1149.7275491540022,1149.7275491540022,1152.7163758499992,1152.7163758499992,1152.7254776369991,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/10_28 copy 5.jpg,0,23,0,0,1,0,98,98,98,1157.7175143269997,,,,,,,,,,,,,,,,,,1157.7097690029987,1161.703825597,None,1161.7039999980007,,,1161.7040366770016,None,,,1161.7041403229996,1161.7083409490006,1166.704725776999,1166.6954485499991,1157.7175143269997,1158.710507832002,1158.710507832002,1161.6994161840012,1161.6994161840012,1161.7083409490006,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/8_0 copy 6.jpg,0,24,0,0,1,0,99,99,99,1166.704725776999,,,,,,,,,,,,,,,,,,1166.6958311820017,1170.6879303189999,None,1170.6881365590016,,,1170.6881797650021,None,,,1170.6883063189998,1170.6931682790018,1175.6854472449995,1175.6769209689992,1166.704725776999,1167.6921988190006,1167.6921988190006,1170.683388038,1170.683388038,1170.6931682790018,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair18 copy 4.jpg,0,25,0,0,1,0,100,100,100,1175.6854472449995,,,,,,,,,,,,,,,,,,1175.6772335610003,1179.6724153130017,None,1179.6725910630012,,,1179.672656611001,None,,,1179.6727920459998,1179.6772294930015,1184.671873891999,1184.6629958020021,1175.6854472449995,1176.678616600002,1176.678616600002,1179.6677382630005,1179.6677382630005,1179.6772294930015,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/12_28.jpg,0,26,0,0,1,0,101,101,101,1184.671873891999,,,,,,,,,,,,,,,,,,1184.6633764079997,1188.6588671329991,None,1188.6590763519998,,,1188.6591217659989,None,,,1188.6592544070008,1188.6642911010022,1193.6595791639993,1193.6514573120003,1184.671873891999,1185.6633683920008,1185.6633683920008,1188.654376401999,1188.654376401999,1188.6642911010022,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/10_0 copy.jpg,0,27,0,0,1,0,102,102,102,1193.6595791639993,,,,,,,,,,,,,,,,,,1193.6517743639997,1197.6444256260002,None,1197.6445979710006,,,1197.6446330440012,None,,,1197.644734808,1197.649426240001,1202.6456190860008,1202.6355195210017,1193.6595791639993,1194.6505725650022,1194.6505725650022,1197.6402382470005,1197.6402382470005,1197.649426240001,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair02 copy.jpg,0,28,0,0,1,0,103,103,103,1202.6456190860008,,,,,,,,,,,,,,,,,,1202.635833010001,1206.6289111120022,None,1206.6290862560018,,,1206.6291283480023,None,,,1206.6292533380001,1206.633634062,1211.6287538399993,1211.6194158850012,1202.6456190860008,1203.6329506719994,1203.6329506719994,1206.6214071499999,1206.6214071499999,1206.633634062,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair08 copy.jpg,0,29,0,0,1,0,104,104,104,1211.6287538399993,,,,,,,,,,,,,,,,,,1211.619699832001,1215.6133711319999,None,1215.613520097002,,,1215.6135542810007,None,,,1215.6136554450022,1215.6180950099988,1220.6092938229995,1220.601569270002,1211.6287538399993,1212.6184947410002,1212.6184947410002,1215.6063903169998,1215.6063903169998,1215.6180950099988,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/blank.jpg,0,30,1,0,1,0,105,105,105,1220.6092938229995,,,,,,,,,,,,,,,,,,1220.6019591430013,1220.6049808429998,None,1220.6051380600002,1220.6092938229995,1220.6092938229995,1224.5916262479986,None,,,1224.5918039919998,1224.5963595030007,1229.5869542690016,1229.5807741530007,,,,,,,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/16_28 copy 7.jpg,0,31,0,0,1,0,106,106,106,1229.5869542690016,,,,,,,,,,,,,,,,,,1229.5809827960002,1233.5702281129998,None,1233.5703763829988,,,1233.5704118499998,None,,,1233.5705148410016,1233.5745754970012,1238.5675772260001,1238.5586117519997,1229.5869542690016,1230.5822329309995,1230.5822329309995,1233.570065521999,1233.570065521999,1233.5745754970012,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/15_0 copy 2.jpg,0,32,0,0,1,0,107,107,107,1238.5675772260001,,,,,,,,,,,,,,,,,,1238.558935191002,1242.5545030540015,None,1242.5546754669995,,,1242.554710790002,None,,,1242.5548128660012,1242.5592988530007,1247.5543820480016,1247.544970228002,1238.5675772260001,1239.5594001989994,1239.5594001989994,1242.550270361,1242.550270361,1242.5592988530007,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/22_12.jpg,0,33,0,0,1,0,108,108,108,1247.5543820480016,,,,,,,,,,,,,,,,,,1247.5453523469987,1251.539918082999,None,1251.5400900530003,,,1251.5401252390002,None,,,1251.5402265939993,1251.5446593550005,1256.5355544740014,1256.527682166001,1247.5543820480016,1248.5467353700005,1248.5467353700005,1251.5354578160004,1251.5354578160004,1251.5446593550005,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/10_28 copy 5.jpg,0,34,0,0,1,0,109,109,109,1256.5355544740014,,,,,,,,,,,,,,,,,,1256.5280006419998,1260.521329608,None,1260.5215357859997,,,1260.521579397002,None,,,1260.5217069130013,1260.5264018340022,1265.516453266002,1265.5097782109988,1256.5355544740014,1257.527459574001,1257.527459574001,1260.5168615049988,1260.5168615049988,1260.5264018340022,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/10_0 copy 7.jpg,0,35,0,0,1,0,110,110,110,1265.516453266002,,,,,,,,,,,,,,,,,,1265.510099559,1269.5015092130016,None,1269.5017133869987,,,1269.5017568600015,None,,,1269.501883836001,1269.506817122001,1274.502614514,1274.4945346890017,1265.516453266002,1266.5109268039996,1266.5109268039996,1269.501244670002,1269.501244670002,1269.506817122001,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/10_0 copy.jpg,0,36,0,0,1,0,111,111,111,1274.502614514,,,,,,,,,,,,,,,,,,1274.494912088001,1278.487750012002,None,1278.4878726009993,,,1278.4879008320022,None,,,1278.4879853169987,1278.4920719660004,1283.4858672810005,1283.477838617,1274.502614514,1275.489293008999,1275.489293008999,1278.4784838769992,1278.4784838769992,1278.4920719660004,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/pair01 copy.jpg,0,37,0,0,1,0,112,112,112,1283.4858672810005,,,,,,,,,,,,,,,,,,1283.4780530880016,1287.4688180039993,None,1287.4689904859988,,,1287.4690253670014,None,,,1287.4691270500007,1287.4736492800002,1292.4791459830012,1292.463966547999,1283.4858672810005,1284.476491024001,1284.476491024001,1287.464658533001,1287.464658533001,1287.4736492800002,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/20_40 copy 2.jpg,0,38,0,0,1,0,113,113,113,1292.4791459830012,,,,,,,,,,,,,,,,,,1292.4642816590022,1296.4643826190004,None,1296.464590579999,,,1296.4646343050008,None,,,1296.464760204999,1296.469586274001,1301.4594835089993,1301.4534426140017,1292.4791459830012,1293.479964918999,1293.479964918999,1296.469586274001,1296.469586274001,1296.469586274001,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
images/20_40 copy.jpg,0,39,0,0,1,0,114,114,114,1301.4594835089993,,,,,,,,,,,,,,,,,,1301.4536483100019,1305.4443879620012,None,1305.4444851430017,,,1305.4445056860022,None,,,1305.4445662780017,1305.4479281999993,1310.4425185219989,1310.4349182520018,1301.4594835089993,1302.4526191120021,1302.4526191120021,1305.4412649530022,1305.4412649530022,1305.4479281999993,,,1,001,2024-03-13_15h54.44.364,replicate_nsd,2023.2.3,59.944038284407284,2024-03-13 15h54.55.682454 -0400,
