current_image,is_repeat,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_up.started,set_up.stopped,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,trial.stopped,press_if_repeat.keys,block.started,block.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.04269883199958713,0.05123409899897524,0.05123409899897524,16.29767287499999,5,16.244081087999803,None,,,,,,,,,,,,,,,,,,,,1,001,2024-03-13_09h48.29.451,replicate_nsd,2023.2.3,60.17949050587862,2024-03-13 09h48.38.654227 -0400,
,,,,,,,,,,,,,,,16.29770420100067,16.297785394999664,16.297795090000363,16.314651638000214,16.314651638000214,16.331331568000678,space,0.0006039919990143972,None,,,,,,,,,,,1,001,2024-03-13_09h48.29.451,replicate_nsd,2023.2.3,60.17949050587862,2024-03-13 09h48.38.654227 -0400,
face_triangles/17_28.jpg,0,0,0,0,0,16.36181403000046,,,,,,,,,,,,,,,,,,16.3398691099992,16.36181403000046,17.329955367000366,17.329955367000366,20.331075668000267,20.331075668000267,20.34763706800004,None,20.348058288000175,20.348110556999018,1,001,2024-03-13_09h48.29.451,replicate_nsd,2023.2.3,60.17949050587862,2024-03-13 09h48.38.654227 -0400,
,,,,,,20.364313476999087,,,,,,,,,,,,,,,,,,20.348426123000536,20.364313476999087,21.347894094998992,21.347894094998992,,,,,,,,,,,,,,
